student_id,age,gender,study_hours_per_day,uses_ai,ai_usage_time_minutes,last_exam_score,assignment_scores_avg,final_score
3641,16,Female,4.1,0,55,51,34.4,31.1
3642,22,Female,3.1,1,27,42,71.2,60.7
3643,20,Female,1.3,1,150,60,87.9,57.4
3644,22,Male,3.3,1,62,21,50.2,24.6
3645,15,Male,5.5,0,6,81,58.2,62.9
3646,18,Female,1.4,0,110,72,44.4,47.7
3647,17,Female,4.3,1,129,76,44.7,60.0
3648,15,Male,3.8,0,131,67,51.5,61.6
3649,22,Female,4.6,1,7,98,82.8,83.3
3650,22,Female,1.3,1,125,25,63.7,45.6
3651,19,Other,5.7,1,48,35,78.4,45.5
3652,24,Female,3.9,0,28,30,95.5,59.5
3653,19,Male,5.2,1,81,65,81.1,61.5
3654,21,Male,1.9,1,54,92,56.1,66.4
3655,19,Male,4.6,1,164,76,65.7,55.1
3656,14,Male,4.8,1,94,86,49.5,71.9
3657,17,Female,2.7,1,5,26,34.6,40.8
3658,20,Female,2.6,1,151,71,76.6,62.3
3659,15,Female,4.1,0,111,71,76.3,58.8
3660,22,Female,1.0,1,104,49,89.9,61.2
3661,21,Male,4.5,0,39,74,41.2,65.8
3662,21,Male,0.7,1,11,41,91.9,68.0
3663,20,Male,1.5,1,63,23,85.6,46.5
3664,17,Male,4.2,0,45,24,37.5,35.1
3665,15,Female,1.0,1,13,41,98.8,68.9
3666,16,Male,5.8,1,154,87,32.7,53.5
3667,19,Male,5.3,0,115,23,85.6,56.1
3668,18,Male,3.9,1,36,62,60.0,62.3
3669,21,Female,5.0,0,109,34,90.6,58.8
3670,19,Male,5.4,1,61,35,81.0,59.6
3671,19,Female,1.9,0,66,77,34.2,64.3
3672,14,Male,5.2,1,79,93,46.8,67.5
3673,17,Female,1.6,0,75,52,96.7,57.2
3674,18,Male,2.8,0,13,84,40.3,48.4
3675,24,Female,3.6,1,97,44,34.8,49.5
3676,16,Female,4.4,1,166,56,40.8,42.4
3677,22,Female,0.7,0,132,37,80.4,67.8
3678,14,Female,2.1,1,75,44,32.8,45.7
3679,19,Male,3.8,0,25,34,60.3,53.5
3680,19,Male,2.5,1,80,87,36.4,76.0
3681,23,Male,4.8,1,107,54,78.1,40.5
3682,18,Female,4.1,1,52,87,47.7,62.4
3683,18,Male,1.8,0,62,61,77.9,53.8
3684,23,Male,1.3,1,10,31,42.3,31.0
3685,18,Female,4.0,1,32,41,57.7,39.9
3686,19,Female,3.0,0,40,55,94.8,74.3
3687,21,Male,1.4,0,39,53,56.9,52.3
3688,15,Female,2.3,0,173,44,38.0,34.5
3689,19,Female,2.2,0,3,58,55.9,62.3
3690,14,Male,1.1,0,10,95,61.8,65.8
3691,17,Male,3.5,0,154,78,62.1,68.6
3692,23,Female,4.7,1,7,95,79.6,78.7
3693,16,Female,3.7,0,148,69,38.7,50.4
3694,22,Male,5.0,0,126,80,62.3,71.4
3695,16,Male,1.2,0,126,52,47.8,48.8
3696,19,Female,2.9,1,4,26,61.1,44.2
3697,14,Female,3.9,0,31,38,42.1,37.0
3698,19,Female,4.2,1,88,39,46.5,42.4
3699,17,Male,4.3,1,57,24,68.7,38.2
3700,21,Male,4.5,1,71,26,51.1,40.1
3701,24,Female,4.1,0,154,39,41.2,43.1
3702,22,Male,1.0,1,25,66,73.4,58.6
3703,17,Other,4.3,0,167,26,88.6,41.5
3704,23,Female,4.5,1,28,94,87.5,82.3
3705,23,Male,6.0,1,81,83,88.4,88.9
3706,19,Female,4.3,1,6,85,31.2,55.0
3707,14,Male,4.3,1,105,26,78.0,57.3
3708,17,Female,3.3,1,20,34,99.9,51.7
3709,20,Male,5.3,0,95,53,80.9,66.7
3710,14,Male,6.0,0,9,85,48.6,60.9
3711,21,Female,4.8,1,61,47,69.5,42.7
3712,23,Female,3.9,1,135,85,63.5,70.5
3713,24,Male,0.9,1,113,30,62.1,39.5
3714,19,Female,4.5,1,3,89,80.6,76.8
3715,18,Male,4.4,1,156,75,38.9,49.2
3716,23,Male,4.8,1,139,42,38.4,48.0
3717,24,Male,1.2,1,99,29,65.5,63.0
3718,22,Male,4.1,1,178,94,98.2,84.7
3719,15,Male,2.1,1,18,43,34.3,31.9
3720,18,Male,4.7,1,110,79,55.9,66.6
3721,19,Male,1.8,1,30,31,65.6,46.4
3722,20,Male,4.3,1,107,24,30.1,37.7
3723,18,Male,2.1,0,25,38,50.6,54.6
3724,22,Female,0.5,0,108,91,37.8,53.1
3725,14,Male,4.0,1,133,56,79.4,63.3
3726,20,Female,1.1,1,28,47,60.7,37.2
3727,23,Female,4.1,1,16,63,73.6,68.6
3728,20,Female,5.6,1,147,62,72.2,58.0
3729,17,Female,5.8,1,169,88,55.0,67.0
3730,22,Female,1.8,1,109,91,32.5,68.2
3731,24,Male,5.0,1,174,39,48.7,44.0
3732,18,Female,2.4,0,73,25,63.7,44.7
3733,17,Female,5.5,1,95,88,44.2,75.1
3734,20,Female,4.8,0,1,93,95.6,76.0
3735,17,Female,0.9,1,36,31,59.0,45.6
3736,16,Male,2.7,0,90,34,54.7,29.1
3737,22,Female,2.4,1,146,86,37.5,59.1
3738,24,Female,4.8,1,40,82,49.3,59.0
3739,21,Male,2.8,1,143,55,70.5,52.4
3740,14,Male,4.3,1,114,26,87.4,53.5
3741,20,Female,3.8,0,63,20,84.1,65.7
3742,22,Female,5.9,1,4,91,78.0,81.5
3743,21,Female,5.7,1,145,68,95.3,67.0
3744,21,Female,2.9,0,71,41,47.0,42.8
3745,19,Male,4.5,1,140,71,46.4,58.3
3746,24,Male,5.1,1,104,62,33.3,54.6
3747,17,Male,5.4,1,73,58,79.3,57.1
3748,21,Male,0.9,1,35,94,86.1,70.2
3749,16,Male,2.2,1,146,62,48.2,34.8
3750,22,Male,2.3,1,158,73,85.3,62.1
3751,15,Female,2.9,1,92,40,79.6,45.6
3752,15,Female,1.4,1,108,34,67.9,30.8
3753,20,Male,3.2,1,22,57,68.7,56.1
3754,23,Male,4.1,1,159,42,79.4,52.4
3755,17,Male,3.2,1,112,99,99.9,68.3
3756,23,Female,4.2,1,10,95,52.3,59.9
3757,21,Male,0.9,1,132,70,35.1,57.4
3758,22,Male,5.3,1,94,42,79.0,55.1
3759,20,Female,5.7,0,12,70,32.0,62.6
3760,18,Female,3.9,0,85,90,92.6,84.1
3761,21,Male,5.3,1,34,65,98.1,71.5
3762,17,Male,1.2,0,82,80,80.9,60.6
3763,15,Male,4.9,1,28,35,54.0,41.6
3764,24,Female,1.2,0,150,79,45.8,59.8
3765,19,Female,2.7,0,82,51,37.7,41.9
3766,22,Male,2.3,1,79,60,30.4,51.5
3767,14,Female,3.7,0,94,79,60.1,59.2
3768,24,Male,2.2,1,143,40,75.3,56.5
3769,23,Male,4.0,1,153,87,56.3,53.5
3770,20,Male,2.5,1,2,26,60.7,33.2
3771,23,Female,5.2,1,121,89,78.0,65.8
3772,22,Male,4.0,0,123,39,58.6,47.7
3773,23,Male,1.7,0,22,63,84.1,70.3
3774,22,Male,2.3,0,136,63,75.0,61.4
3775,23,Male,5.2,0,178,31,77.0,43.8
3776,24,Female,2.6,1,32,78,73.4,58.4
3777,16,Male,3.4,1,91,97,38.4,60.0
3778,24,Male,4.1,1,23,53,77.9,63.3
3779,18,Female,2.4,0,106,63,71.5,52.6
3780,21,Female,2.1,1,49,59,70.2,46.4
3781,21,Female,3.1,0,51,21,71.9,37.2
3782,17,Female,1.7,0,37,80,99.1,65.4
3783,24,Male,2.1,1,43,40,60.5,40.4
3784,24,Female,0.8,1,88,31,37.4,29.9
3785,14,Female,2.2,1,125,96,65.9,79.1
3786,14,Male,2.3,1,55,84,40.5,74.0
3787,17,Female,5.8,1,44,97,86.4,83.3
3788,19,Male,3.7,1,179,31,47.5,47.7
3789,21,Other,4.8,0,128,71,99.7,67.2
3790,19,Female,0.7,0,86,33,42.4,31.6
3791,22,Female,1.1,1,115,37,56.5,47.0
3792,22,Female,5.0,0,63,43,40.2,35.3
3793,15,Female,3.9,1,135,45,59.3,57.1
3794,23,Male,1.6,0,170,80,63.9,57.1
3795,14,Male,2.7,0,135,87,82.0,60.0
3796,15,Male,3.5,1,28,83,30.1,63.9
3797,18,Male,5.1,0,12,59,46.2,60.7
3798,17,Female,0.8,1,128,48,48.9,54.3
3799,17,Male,3.8,0,28,37,72.0,42.3
3800,22,Male,4.4,1,177,87,49.4,68.5
3801,24,Female,5.9,1,36,78,64.1,65.0
3802,21,Female,4.9,1,0,75,64.1,62.8
3803,19,Male,2.0,1,107,85,86.7,65.1
3804,14,Male,4.4,0,68,31,91.3,42.6
3805,15,Male,4.7,1,116,41,98.4,44.1
3806,19,Female,4.5,1,175,81,88.9,74.6
3807,24,Male,5.0,1,110,45,91.5,64.8
3808,15,Female,5.5,0,62,33,98.0,52.3
3809,23,Male,1.0,0,21,28,87.9,49.6
3810,18,Male,1.1,0,93,93,44.3,73.6
3811,18,Female,4.9,0,10,26,85.5,72.3
3812,19,Male,1.9,0,28,66,79.7,74.9
3813,19,Male,0.8,0,105,77,68.9,53.0
3814,19,Male,2.7,1,2,39,42.2,38.9
3815,15,Female,5.0,1,172,98,33.4,61.1
3816,23,Female,1.2,0,2,75,45.2,47.2
3817,16,Male,4.2,1,73,62,91.4,69.3
3818,19,Male,0.5,1,13,79,48.9,48.1
3819,21,Male,1.1,1,80,71,61.3,71.1
3820,24,Female,2.4,1,64,85,99.8,77.8
3821,14,Female,1.0,1,142,39,65.7,51.7
3822,14,Female,5.2,1,116,32,83.7,55.4
3823,24,Female,5.3,1,129,44,85.7,53.4
3824,15,Male,4.7,1,81,55,91.5,63.9
3825,24,Male,1.8,1,27,22,53.3,40.7
3826,19,Male,3.4,1,93,66,40.7,62.9
3827,22,Male,1.5,0,66,31,92.2,54.6
3828,17,Male,2.0,1,2,79,72.7,71.8
3829,16,Female,3.3,1,153,47,71.7,62.9
3830,21,Female,4.5,1,3,94,69.9,75.6
3831,24,Female,1.0,0,143,33,32.5,42.0
3832,23,Male,2.1,1,91,50,47.4,60.9
3833,22,Female,5.6,0,71,88,77.1,73.2
3834,24,Female,2.9,1,103,85,32.3,74.2
3835,18,Female,5.7,0,15,79,72.5,54.6
3836,22,Male,6.0,1,30,96,33.5,53.2
3837,15,Male,3.4,0,86,39,30.6,30.1
3838,16,Male,2.1,0,129,30,92.4,61.9
3839,20,Male,4.8,0,72,97,93.8,78.0
3840,20,Female,1.4,0,90,23,50.3,35.0
3841,19,Male,1.9,1,172,71,90.5,61.7
3842,19,Male,4.8,0,53,66,35.2,37.4
3843,15,Female,2.9,1,149,86,58.8,65.0
3844,23,Female,1.6,0,161,30,63.4,45.2
3845,19,Male,4.1,1,72,69,58.6,65.8
3846,17,Female,4.5,0,127,42,54.4,54.1
3847,16,Male,1.2,1,161,81,72.8,61.1
3848,24,Male,2.0,1,98,72,77.3,62.4
3849,15,Male,1.7,1,153,33,97.1,51.2
3850,14,Female,2.6,1,172,66,38.9,52.9
3851,24,Female,4.7,1,75,37,93.0,59.2
3852,24,Male,4.4,0,148,86,85.8,67.8
3853,18,Female,4.1,1,170,42,49.8,58.6
3854,15,Male,0.5,1,85,79,44.0,66.3
3855,15,Female,1.3,1,38,78,38.2,42.6
3856,20,Male,1.7,0,140,69,59.7,69.8
3857,21,Male,2.0,1,169,80,68.5,65.5
3858,23,Female,1.3,1,44,36,69.9,51.4
3859,21,Female,2.8,1,86,73,59.2,69.1
3860,17,Male,0.9,1,178,28,78.0,64.0
3861,14,Male,4.6,1,118,51,79.5,49.1
3862,24,Male,4.8,1,16,97,66.1,69.2
3863,20,Male,3.7,1,83,41,68.6,57.4
3864,14,Female,1.0,1,134,59,43.6,41.9
3865,24,Other,5.4,1,131,97,68.8,72.7
3866,17,Male,5.8,1,30,71,35.3,63.9
3867,21,Male,1.6,0,93,97,69.9,62.2
3868,15,Female,4.4,1,94,47,75.0,52.9
3869,19,Male,5.1,1,131,63,98.7,72.4
3870,19,Female,3.5,0,81,73,59.7,48.0
3871,22,Male,2.3,1,83,67,64.7,51.7
3872,18,Female,3.1,0,39,41,61.7,34.5
3873,23,Female,3.3,0,103,54,48.2,49.1
3874,17,Female,2.7,1,111,64,36.6,45.4
3875,18,Female,5.6,1,46,47,74.8,52.7
3876,23,Male,4.6,0,49,86,35.0,47.9
3877,24,Female,1.8,0,150,57,60.1,52.8
3878,18,Female,3.7,1,50,72,30.8,51.6
3879,21,Male,4.3,0,37,25,95.8,49.8
3880,23,Male,1.3,0,136,33,78.8,47.8
3881,21,Male,2.5,1,148,55,45.6,63.1
3882,15,Male,5.5,0,8,70,49.3,66.9
3883,20,Male,3.6,1,115,96,52.6,52.2
3884,21,Female,1.7,0,24,63,66.3,64.7
3885,24,Male,1.2,1,112,64,74.2,63.8
3886,19,Female,3.4,1,35,92,35.4,51.2
3887,18,Male,3.5,1,110,60,76.2,59.7
3888,24,Male,2.3,1,170,25,35.2,40.9
3889,22,Female,4.0,1,77,26,94.0,46.9
3890,16,Female,0.9,1,80,66,64.8,55.5
3891,23,Male,1.3,1,27,52,95.4,51.3
3892,17,Male,3.5,0,44,41,75.0,43.2
3893,22,Male,0.8,1,104,86,58.1,71.3
3894,19,Female,5.3,1,47,96,84.8,79.1
3895,21,Female,1.3,1,135,32,34.8,40.5
3896,20,Male,4.2,1,141,75,71.1,68.3
3897,24,Female,2.7,1,14,96,48.0,59.1
3898,15,Female,2.7,0,127,31,89.0,48.5
3899,16,Male,4.7,1,166,24,92.3,45.6
3900,14,Other,3.2,1,152,96,71.0,70.7
3901,22,Female,4.5,0,62,74,48.3,50.9
3902,20,Male,3.3,1,58,95,57.2,65.5
3903,14,Male,3.8,1,156,93,73.4,66.0
3904,16,Male,4.7,1,2,34,59.8,52.8
3905,17,Male,3.8,1,38,85,84.4,73.3
3906,17,Female,3.9,1,21,57,55.8,62.0
3907,18,Male,4.8,1,100,99,65.4,66.8
3908,16,Female,5.7,0,126,74,43.2,62.0
3909,16,Female,2.6,1,168,74,78.8,63.5
3910,14,Female,3.7,0,19,66,90.6,50.7
3911,20,Female,1.0,1,146,33,55.7,55.3
3912,24,Male,2.5,1,140,34,96.8,48.9
3913,23,Male,2.8,1,90,54,32.7,56.8
3914,14,Female,5.1,1,18,50,45.4,57.7
3915,15,Male,3.3,1,65,53,58.9,49.6
3916,17,Male,4.5,0,130,92,59.7,62.4
3917,17,Female,0.6,1,151,26,85.5,52.8
3918,18,Female,3.1,1,37,57,92.1,70.0
3919,24,Male,5.5,0,129,20,51.2,37.6
3920,15,Female,1.7,1,36,33,74.7,51.7
3921,17,Female,0.7,0,131,44,68.6,47.3
3922,14,Male,2.9,1,77,27,42.4,53.6
3923,15,Male,4.4,1,171,59,52.8,51.5
3924,14,Female,3.0,1,44,25,31.4,30.6
3925,23,Male,3.0,0,80,98,51.3,73.5
3926,23,Male,4.2,0,83,39,37.4,51.7
3927,17,Female,1.9,1,123,78,92.9,76.3
3928,17,Female,4.6,1,174,25,92.9,67.3
3929,20,Male,1.3,1,92,58,77.6,59.5
3930,23,Male,2.7,1,153,29,99.5,51.5
3931,24,Male,4.1,1,105,28,70.6,40.2
3932,24,Other,5.1,1,101,53,44.0,60.6
3933,22,Male,4.9,1,91,96,91.9,83.3
3934,22,Female,4.5,1,136,74,44.6,60.2
3935,18,Female,2.5,1,95,94,48.7,70.8
3936,23,Male,1.2,0,79,94,76.1,72.5
3937,14,Other,1.7,1,47,80,39.1,54.3
3938,14,Female,5.3,1,30,78,72.7,63.9
3939,19,Female,5.2,1,0,98,51.2,67.8
3940,15,Male,5.7,0,125,30,73.8,40.3
3941,21,Female,0.9,1,138,32,85.9,55.6
3942,22,Female,3.5,0,129,81,57.6,60.7
3943,17,Other,4.1,1,45,90,53.2,66.8
3944,18,Male,4.4,1,0,41,53.2,48.5
3945,24,Female,4.0,0,69,57,55.0,65.6
3946,21,Male,4.7,1,65,33,84.9,43.7
3947,16,Male,2.5,1,1,25,60.1,29.0
3948,18,Male,1.5,1,68,50,80.0,67.0
3949,16,Female,1.6,1,12,70,81.8,55.5
3950,23,Male,0.6,1,146,22,67.3,63.4
3951,16,Female,2.4,1,82,36,61.9,49.8
3952,16,Other,1.0,1,46,39,56.5,54.7
3953,20,Male,2.3,0,128,26,75.9,63.3
3954,20,Female,4.0,0,145,36,66.0,50.7
3955,20,Male,5.4,1,112,77,50.4,51.9
3956,23,Male,5.1,1,31,46,67.3,54.9
3957,21,Female,1.9,1,95,32,76.1,42.7
3958,18,Female,1.2,0,10,24,68.1,38.9
3959,18,Female,1.6,1,147,84,31.1,65.2
3960,17,Female,5.8,1,7,36,99.5,62.1
3961,20,Male,3.5,1,101,56,83.0,82.6
3962,23,Male,1.5,1,165,35,47.0,48.8
3963,17,Female,5.1,1,5,37,83.2,58.8
3964,15,Male,2.7,1,1,22,83.7,56.0
3965,17,Male,5.4,1,72,37,72.1,41.8
3966,21,Female,1.9,0,2,60,73.7,64.6
3967,22,Male,2.7,1,65,97,41.3,84.5
3968,16,Male,3.3,1,25,36,56.0,52.5
3969,20,Female,5.4,0,175,80,71.2,76.8
3970,22,Female,5.3,1,93,66,35.4,57.2
3971,24,Female,3.7,0,101,91,98.5,70.1
3972,17,Female,1.7,1,135,87,37.1,48.9
3973,23,Male,2.7,1,74,43,58.2,47.3
3974,16,Female,5.9,1,88,66,93.9,62.7
3975,18,Female,3.8,0,115,75,31.1,63.4
3976,14,Male,4.8,1,29,94,77.8,72.0
3977,16,Male,3.0,0,154,95,57.2,61.5
3978,21,Female,3.4,1,42,33,80.2,43.1
3979,24,Female,2.9,0,132,90,76.5,55.1
3980,21,Female,4.4,1,19,86,71.8,78.1
3981,17,Female,5.2,0,51,30,90.6,67.4
3982,15,Female,3.3,0,20,21,30.4,29.6
3983,21,Other,3.1,0,130,36,40.2,35.4
3984,21,Female,2.4,1,40,61,85.1,57.9
3985,23,Male,1.5,1,123,77,74.5,64.4
3986,17,Female,5.7,0,107,42,94.8,64.5
3987,16,Male,2.2,1,151,52,60.7,56.0
3988,15,Female,4.9,1,51,64,68.5,69.1
3989,22,Female,4.4,0,1,97,73.7,69.4
3990,14,Female,4.9,1,43,68,42.3,61.9
3991,20,Female,5.7,1,40,39,40.0,46.4
3992,18,Male,3.9,0,69,72,47.8,50.9
3993,21,Male,5.4,1,6,36,57.0,37.4
3994,17,Male,1.4,1,37,27,64.1,47.6
3995,20,Female,3.9,1,172,26,62.5,37.5
3996,18,Female,4.7,0,8,56,85.4,66.4
3997,18,Female,2.0,1,52,68,39.4,58.4
3998,22,Male,4.6,1,27,87,55.8,72.0
3999,22,Female,4.8,1,127,49,96.2,66.7
4000,22,Female,5.1,0,18,71,84.0,57.0
4001,19,Male,2.2,0,131,73,60.0,48.7
4002,19,Female,4.2,1,12,71,70.7,71.6
4003,18,Female,2.2,1,10,61,62.9,56.4
4004,22,Female,4.6,1,1,46,56.9,43.7
4005,23,Male,3.0,1,139,22,39.3,29.7
4006,21,Female,3.8,0,125,35,41.7,38.2
4007,20,Male,2.8,1,164,96,50.2,68.7
4008,20,Other,1.4,0,55,90,55.6,60.1
4009,19,Male,1.5,1,87,94,47.6,66.9
4010,18,Male,0.9,1,51,61,70.4,56.9
4011,17,Female,3.9,1,124,94,71.9,86.3
4012,16,Male,5.2,1,131,75,33.2,50.4
4013,16,Female,0.6,1,104,52,75.5,58.4
4014,19,Female,0.9,1,131,48,62.7,38.8
4015,17,Female,3.0,0,176,81,68.3,67.6
4016,19,Other,4.6,1,51,85,92.5,71.4
4017,16,Male,1.4,0,33,27,42.8,27.2
4018,17,Female,2.0,1,21,62,58.3,56.1
4019,22,Male,1.8,1,140,66,64.0,49.2
4020,18,Male,2.7,1,62,31,71.4,45.5
4021,20,Female,1.7,1,14,59,77.4,63.1
4022,23,Male,2.4,1,167,24,39.0,39.6
4023,15,Female,4.5,1,37,75,82.4,56.9
4024,18,Female,3.9,0,104,76,45.5,44.7
4025,22,Female,0.9,1,54,96,96.6,88.6
4026,24,Other,4.0,1,171,20,37.4,34.3
4027,16,Male,3.1,0,116,52,99.1,62.9
4028,22,Female,5.6,1,119,79,95.0,86.3
4029,24,Female,2.1,1,65,92,92.2,94.4
4030,19,Female,4.5,1,65,53,32.1,36.7
4031,17,Male,4.5,1,170,91,44.1,67.7
4032,20,Female,1.7,0,71,52,69.7,48.9
4033,21,Male,5.5,1,165,75,80.5,61.8
4034,19,Male,3.2,0,156,95,81.4,66.7
4035,18,Female,4.2,1,74,40,33.2,34.8
4036,19,Female,1.3,1,133,87,78.2,66.0
4037,18,Female,1.9,0,8,23,64.7,41.6
4038,21,Female,3.7,1,149,68,52.0,47.7
4039,14,Female,2.3,0,173,30,78.3,45.7
4040,24,Male,3.2,0,88,24,47.5,31.4
4041,20,Male,2.6,1,30,79,75.2,70.2
4042,23,Male,4.0,1,20,49,72.9,45.3
4043,23,Female,3.2,0,37,85,71.4,71.1
4044,24,Male,0.5,0,51,35,67.3,35.8
4045,15,Male,4.1,0,146,95,49.1,61.3
4046,22,Female,2.8,0,137,31,44.1,44.7
4047,14,Male,2.4,1,173,45,56.8,40.1
4048,24,Male,1.0,1,75,87,98.0,63.5
4049,23,Female,1.7,0,82,46,85.1,57.8
4050,19,Male,1.7,1,78,72,56.9,57.6
4051,22,Male,5.6,0,37,67,77.9,69.7
4052,14,Male,2.9,1,61,56,49.7,45.7
4053,17,Female,0.7,0,71,64,45.0,35.2
4054,17,Female,1.3,1,173,94,70.8,79.0
4055,22,Male,0.9,1,162,22,47.9,28.4
4056,24,Female,3.7,1,101,25,68.3,40.4
4057,18,Male,1.5,1,170,97,35.6,64.9
4058,18,Female,3.2,0,127,25,88.4,50.3
4059,19,Male,2.5,1,157,96,56.7,57.8
4060,14,Female,4.9,0,72,48,31.1,44.3
4061,14,Female,2.3,0,62,52,97.1,55.1
4062,22,Female,3.0,0,157,36,68.2,51.3
4063,16,Male,4.5,0,112,76,94.1,74.5
4064,17,Male,2.9,0,82,30,43.2,46.4
4065,14,Female,4.9,1,156,85,51.0,50.7
4066,22,Male,4.1,0,21,53,56.8,47.9
4067,21,Female,2.8,1,162,35,43.7,33.7
4068,15,Female,3.3,0,169,60,61.8,34.8
4069,21,Female,5.8,1,151,56,49.7,53.0
4070,20,Male,4.1,0,25,41,38.8,53.3
4071,24,Female,5.5,1,158,65,35.7,43.7
4072,19,Female,1.5,1,86,54,48.1,51.3
4073,14,Female,3.2,0,129,26,98.7,46.6
4074,20,Male,5.5,0,166,69,47.9,63.9
4075,23,Male,2.3,0,96,34,89.9,52.6
4076,20,Male,5.8,0,139,23,62.1,45.8
4077,22,Male,1.0,0,72,32,47.7,40.9
4078,14,Female,5.5,1,171,48,87.6,64.7
4079,15,Female,2.9,1,42,69,82.8,73.2
4080,24,Male,0.9,1,87,35,73.2,49.2
4081,22,Female,5.3,0,96,20,50.1,44.1
4082,22,Male,1.9,1,165,53,83.4,69.8
4083,19,Male,0.6,0,39,99,31.4,73.0
4084,19,Male,1.2,1,149,52,49.6,47.3
4085,17,Male,4.1,0,18,34,90.3,61.0
4086,17,Female,5.9,0,19,77,46.4,42.3
4087,18,Male,1.1,1,118,54,74.1,48.8
4088,16,Female,3.0,1,72,72,63.5,53.4
4089,14,Male,1.5,1,170,48,60.0,53.9
4090,14,Female,4.6,1,81,95,78.0,75.1
4091,20,Male,1.1,1,104,77,32.7,61.1
4092,14,Male,1.8,1,53,96,64.9,53.6
4093,14,Male,1.6,1,81,40,60.8,25.1
4094,16,Male,3.5,0,39,58,82.6,47.6
4095,23,Male,5.3,0,99,20,59.8,47.3
4096,17,Female,3.3,1,26,68,93.3,74.8
4097,17,Female,0.8,0,140,96,99.5,79.2
4098,15,Female,3.6,1,46,62,91.3,56.4
4099,14,Female,4.9,0,111,96,85.7,85.7
4100,16,Male,1.2,1,150,24,80.2,43.6
4101,24,Male,0.9,1,118,74,69.3,59.3
4102,17,Other,1.5,0,58,97,85.1,77.9
4103,16,Female,4.6,1,76,99,72.2,79.3
4104,21,Female,3.8,1,125,89,97.3,73.2
4105,23,Female,3.5,1,6,21,92.3,42.1
4106,14,Male,1.9,0,49,87,70.4,69.9
4107,15,Male,2.3,1,103,82,59.7,62.6
4108,20,Male,5.8,0,65,99,43.8,70.9
4109,17,Male,1.8,1,130,86,47.1,60.3
4110,21,Male,5.5,1,105,89,45.3,62.0
4111,24,Male,3.7,1,166,22,92.4,51.3
4112,16,Female,1.2,0,6,58,94.2,70.9
4113,19,Female,3.1,1,7,30,52.4,55.4
4114,22,Female,5.7,1,31,49,79.1,46.4
4115,14,Female,2.8,0,18,69,38.7,60.7
4116,14,Male,5.2,1,117,86,69.3,81.4
4117,21,Male,1.9,1,139,67,51.0,52.0
4118,16,Female,3.6,1,56,59,96.5,52.1
4119,18,Male,5.1,1,137,35,39.5,22.6
4120,14,Male,5.6,0,90,51,39.5,39.9
4121,18,Male,3.2,0,20,81,84.0,73.9
4122,24,Male,4.0,0,147,95,51.8,55.5
4123,19,Female,0.5,0,120,59,47.9,50.7
4124,21,Male,1.9,1,131,97,44.7,67.8
4125,16,Female,2.0,0,146,90,47.7,67.6
4126,16,Female,1.0,0,28,85,99.2,72.2
4127,24,Male,2.0,1,70,30,61.8,43.7
4128,24,Male,2.3,1,63,93,47.5,64.9
4129,23,Male,5.8,1,138,25,34.4,34.1
4130,22,Male,4.2,1,32,28,38.5,32.0
4131,17,Female,2.8,1,24,38,76.0,53.4
4132,17,Female,5.9,0,160,44,48.2,40.1
4133,20,Female,1.3,1,25,24,68.9,40.0
4134,15,Male,3.1,1,35,24,68.7,50.0
4135,21,Female,4.1,1,10,73,55.3,41.9
4136,19,Female,0.8,1,29,86,79.9,78.4
4137,16,Female,4.4,1,56,87,32.3,48.9
4138,22,Female,1.0,1,96,31,59.2,31.2
4139,18,Female,1.3,0,137,25,60.4,45.9
4140,21,Female,1.4,1,24,93,38.7,65.0
4141,20,Female,5.6,1,95,57,31.1,46.1
4142,21,Male,4.3,1,56,49,67.4,60.4
4143,20,Female,4.1,1,122,56,50.6,52.1
4144,16,Male,3.6,0,33,44,95.3,49.0
4145,15,Male,2.1,0,85,63,79.4,67.9
4146,20,Other,3.9,0,53,79,36.2,48.8
4147,16,Female,2.8,0,50,33,75.9,41.5
4148,16,Male,1.3,1,5,86,91.3,67.6
4149,15,Male,4.3,0,53,87,97.0,75.1
4150,17,Male,1.2,1,16,55,51.9,49.8
4151,21,Female,1.5,1,153,44,60.7,53.5
4152,14,Female,5.0,1,87,27,75.2,41.9
4153,14,Female,4.1,0,136,44,93.7,58.4
4154,18,Female,4.0,1,1,55,77.3,62.2
4155,24,Male,2.8,0,19,49,56.9,53.0
4156,18,Female,2.7,1,90,98,36.3,74.1
4157,24,Male,4.3,1,5,79,40.1,52.1
4158,14,Female,4.6,1,118,64,68.3,60.1
4159,19,Female,3.3,0,78,66,46.7,58.4
4160,14,Female,5.8,1,54,69,61.5,50.9
4161,18,Male,5.8,0,47,88,58.5,62.1
4162,22,Male,2.8,0,57,61,69.9,55.9
4163,18,Male,5.0,1,169,69,53.3,68.0
4164,19,Female,3.5,1,148,26,62.2,34.0
4165,21,Male,3.3,0,5,23,70.7,53.7
4166,24,Male,0.8,1,29,73,71.6,59.7
4167,14,Male,3.7,0,150,64,62.8,58.4
4168,15,Female,5.5,0,35,50,80.0,58.7
4169,22,Male,4.8,1,109,99,57.3,71.3
4170,16,Female,4.8,0,120,80,85.2,57.1
4171,19,Female,1.4,0,2,64,98.9,70.4
4172,18,Female,2.5,0,89,22,83.1,56.4
4173,24,Male,1.8,0,161,66,84.6,60.6
4174,15,Male,2.2,0,29,68,91.1,68.1
4175,20,Male,3.7,1,114,22,37.2,36.2
4176,17,Male,2.5,1,169,22,69.3,54.5
